Date,Time,Operator,Flight_No,AC_Type,Registration,cn_ln,Ground,Decade,City,Country,US_State,Total_abroad,Passengers_abroad,Crew_abroad,Total_fatalities,Passengers_fatalities,Crew_fatalities,Source,Destination,Total_survivors,Passengers_survivors,Crew_survivors,Survival_rate,Type,Month,Day_of_week,Continent
1946-09-27,17:30:00,Panair do Brasil,?,Douglas DC-3A-228D,PP-PCH,4087,0,1940,Rio Doce,Brazil,,25,22,3,25,22,3,Belo Horizonte,Rio de Janerio,0,0,0,0.0,Passenger,September,Friday,South America
1946-09-25,09:31:00,Military - Royal Air Force,?,Douglas C-47B-25-DK,KN414,16091/32839,0,1940,,Hong Kong,,19,14,5,19,14,5,Hong Kong,Singapore,0,0,0,0.0,Military,September,Wednesday,Asia
1946-09-20,,China National Aviation Corporation,?,Curtiss Wright C-46,?,?,0,1940,Lochi Mountain,China,,28,25,3,28,25,3,Sichang,"Kunming, Yunnan",0,0,0,0.0,Passenger,September,Friday,Asia
1946-09-19,,Military -Royal Air Force,?,Avro Lancaster,NX690,?,0,1940,Near Tripoli,Libya,,25,19,6,25,19,6,"St. Mawan, England","Almaza, Egypt",0,0,0,0.0,Military,September,Thursday,Africa
1946-09-18,04:15:00,Sabena,?,Douglas DC-4-1009,OO-CBG,42986,0,1940,Near Gander,Canada,,44,37,7,27,21,6,Brussels - Shannon - Gander,New York City,17,16,1,38.63636363636363,Passenger,September,Wednesday,North America
1946-09-17,01:17:00,Sabena,?,Douglas C-47-DL,OO-AUR,4549,0,1940,Brussels,Belgium,,7,4,3,1,0,1,Brussels,Croydon,6,4,2,85.71428571428571,Passenger,September,Tuesday,Europe
1946-09-15,,Military - Royal Canadian Air Force,?,Douglas C-47A Dakota,962,12544,0,1940,"Estevan,  Saskatchewan",Canada,,21,,,21,,,,?,0,,,0.0,Military,September,Sunday,North America
1946-09-07,,Mt. McKinley Airfreight,?,Douglas C-47A,?,?,0,1940,Nome,United States of America,Alaska,4,2,2,4,2,2,,?,0,0,0,0.0,Passenger,September,Saturday,North America
1946-09-05,02:00:00,Trans-Luxury Airlines,850,Douglas DC-3 (C-47-A5-DL),NC57850,9214,0,1940,Elko,United States of America,Nevada,22,19,3,21,18,3,New York City,San Francisco,1,1,0,4.545454545454546,Passenger,September,Thursday,North America
1946-09-04,09:15:00,Air France,?,Douglas DC-3,F-BAXD,42975,1,1940,Le Bourget,France,,26,21,5,20,18,2,Paris,Croydon,6,3,3,23.076923076923077,Passenger,September,Wednesday,Europe
1946-09-03,17:00:00,Air France,?,Douglas DC-3 (C-53D-DO),F-BADB,11714,0,1940,Holtug,Denmark,,22,17,5,22,17,5,Copenhagen,Paris,0,0,0,0.0,Passenger,September,Tuesday,Europe
1946-08-31,,Queen Charlotte Airlines,?,Supermarine Stranraer (flying boat),CF-BYL,?,0,1940,"Near Prince Rupert,  British Columbia",Canada,,7,3,4,7,3,4,Stewart,Prince Rupert,0,0,0,0.0,Passenger,August,Saturday,North America
1946-08-24,,Misrair,?,Avro Anson,SU-ADJ,1272,0,1940,Cairo,Egypt,,9,,,6,,,,?,3,,,33.33333333333333,Passenger,August,Saturday,Africa
1946-08-21,04:19:00,Trans Luxury Airlines,878,Douglas C-47-DL,N51878,4542,0,1940,Moline,United States of America,Illinois,25,22,3,2,0,2,Teterboro - Chicago,San Francisco,23,22,1,92.0,Passenger,August,Wednesday,North America
1946-08-20,06:15:00,British Overseas Airways,?,Avro 691 Lancastrian 1,G-AGMF,1186,0,1940,Rouen,France,,9,0,9,8,0,8,Palestine,London,1,0,1,11.11111111111111,Passenger,August,Tuesday,Europe
1946-08-14,,BOAC,?,Douglas C-47A,G-AGHT,10103,0,1940,Malta-Luqa,Malta,,5,0,5,1,0,1,,?,4,0,4,80.0,Passenger,August,Wednesday,Europe
1946-08-09,,Atlantic Central Airlines,?,Lockheed 18-56 Lodestar,?,?,0,1940,Lakehurst,United States of America,New Jersey,6,4,2,4,2,2,Atlantic City,Newark,2,2,0,33.33333333333333,Passenger,August,Friday,North America
1946-08-07,,British European Airways,?,Douglas C-47A-10-DK,G-AHCS,12348,0,1940,Oslo,Norway,,16,11,5,3,0,3,Northolt,Oslo,13,11,2,81.25,Passenger,August,Wednesday,Europe
1946-07-26,08:30:00,Communicaciones Aereos de veracruz,?,Fairchild Pilgrim 100A,XA-DEJ,?,0,1940,"Near Huatesco,  Veracruz",Mexico,,9,,,9,,,Jalapa,Cordoba,0,,,0.0,Passenger,July,Friday,North America
1946-07-25,,Military -Royal Air Force,?,Douglas C-47 Dakota,KN585,33219,0,1940,Bassein,Myanmar,,22,18,4,22,18,4,,?,0,0,0,0.0,Military,July,Thursday,Asia
1946-07-20,12:15:00,Military - (2) U.S. Army Air Forces,?,Boeing B-17G / Boeing B-17G,4485624/4485626,?,0,1940,,Panama,,20,,,20,,,,?,0,,,0.0,Military,July,Saturday,North America
1946-07-18,21:10:00,Military - U.S. Army Air Corps,?,Douglas C-47,?,?,0,1940,Goodland,United States of America,Kansas,13,10,3,13,10,3,Topeka,Denver,0,0,0,0.0,Military,July,Thursday,North America
1946-07-17,,ANDESA,?,Curtiss C-46D-10-CU,HC-SCA,32982,0,1940,Cuenca,Ecuador,,30,27,3,30,27,3,Guayaquil,Cuenca,0,0,0,0.0,Passenger,July,Wednesday,South America
1946-07-13,,Central Air Transport,?,Curtiss C-46,?,?,0,1940,Tsinan,China,,49,47,2,13,11,2,,?,36,36,0,73.46938775510205,Passenger,July,Saturday,Asia
1946-07-11,,Trans Continental and Western Air,513,Lockheed L-049 Constellation,NC86513,2040,0,1940,Reading,United States of America,Pennsylvania,6,0,6,5,0,5,,Training flight,1,0,1,16.666666666666664,Passenger,July,Thursday,North America
1946-07-09,20:10:00,Military - U.S. Army Air Forces,?,Boeing B17G,43-39136,?,0,1940,Holyoke,United States of America,Massachusetts,25,21,4,25,21,4,,?,0,0,0,0.0,Military,July,Tuesday,North America
1946-06-29,,Air France,?,Junkers Ju-52/3m,F-BAJS,AAC020,0,1940,Pau,France,,3,0,3,2,0,2,,?,1,0,1,33.33333333333333,Passenger,June,Saturday,Europe
1946-06-09,13:15:00,Military -Royal Air Force,?,Douglas C-47 Dakota,KG747,25291,0,1940,Near Abeokuta,Nigeria,,18,12,6,18,12,6,Kano,Ikeja,0,0,0,0.0,Military,June,Sunday,Africa
1946-06-01,07:40:00,Military - U.S. Army Air Forces,?,Douglas C-54-DO (DC-4),44-9078,27304,0,1940,Off Amalfi,Italy,,38,30,8,30,26,4,Cairo,Rome,8,4,4,21.052631578947366,Military,June,Saturday,Europe
1946-05-22,13:00:00,DNL Norwegian Air Lines,?,Junkers JU-52/3m,LN-LAB,6048,0,1940,Oslo,Norway,,14,11,3,13,10,3,Oslo,Stockholm,1,1,0,7.142857142857142,Passenger,May,Wednesday,Europe
1946-05-16,01:00:00,Viking Air Transport,?,Douglas DC-3,NC53218,19626,0,1940,Richmond,United States of America,Virginia,27,25,2,27,25,2,Richmond,Atlanta,0,0,0,0.0,Passenger,May,Thursday,North America
1946-05-10,,Military U.S. Navy / Military - U.S. Navy,?,PBY4-2 Privateer / PB4Y-2 Privateer,?,?,0,1940,Munson,United States of America,Florida,28,,,28,,,,?,0,,,0.0,Military,May,Friday,North America
1946-04-30,,Military - Royal Air Force,?,Douglas C-47A,FZ559,12094,0,1940,Pindi-Khut ,India,,12,,,12,,,,?,0,,,0.0,Military,April,Tuesday,Asia
1946-04-22,,TACA,?,Lockheed 14 Super Electra,AN-ACC,?,0,1940,La Liberiad,Nicaragua,,21,18,3,20,17,3,La Liberiad,Managua,1,1,0,4.761904761904762,Passenger,April,Monday,North America
1946-04-08,,?,?,?,?,?,0,1940,Near Shensi,China,,14,11,3,14,11,3,Shensi,Yenan,0,0,0,0.0,Passenger,April,Monday,Asia
1946-04-05,11:15:00,Military - Royal British Navy,?,Vickers Wellington bomber,HE-274,?,16,1940,Rabat,Malta,,4,0,4,4,0,4,,?,0,0,0,0.0,Military,April,Friday,Europe
1946-04-01,10:00:00,Railway Air Services Ltd.,?,de Hvilland 89A Dragon Rapide,G-AERZ,?,0,1940,near Craigavad,Ireland,,6,4,2,6,4,2,Liverpool,Belfast,0,0,0,0.0,Passenger,April,Monday,Europe
1946-03-23,,British Overseas Airways /Qantas,?,Avro 691 Lancastrian 1,G-AGLX,1178,0,1940,"Off Ceylon,  Cocos Islands",Indian Ocean,,10,5,5,10,5,5,Karachi,Australia,0,0,0,0.0,Passenger,March,Saturday,
1946-03-19,11:45:00,Military - U.S. Army Air Forces,?,Douglas C-47B,45-1085,?,0,1940,Hobart Mills,United States of America,California,26,23,3,26,23,3,"Stockton, CA","Ogden, UT",0,0,0,0.0,Military,March,Tuesday,North America
1946-03-18,,China National Aviation Corporation,?,?,139,?,,1940,Between Chungking and Shanghai,China,,,,,,,,Chunking,Shanghai,,,,,Passenger,March,Monday,Asia
1946-03-17,,Military - Chinese Air Force,?,?,?,?,0,1940,Near Nanking,China,,20,,,20,,,Shanghai,Nanking,0,,,0.0,Military,March,Sunday,Asia
1946-03-10,20:55:00,Australian National Airways,?,Douglas DC-3 (C-47DL),VH-AET,6013,0,1940,Off Hobart,Australia,,25,21,4,25,21,4,Hobart,Melbourne,0,0,0,0.0,Passenger,March,Sunday,Oceania
1946-03-05,17:00:00,Ceskoslovenske Aerolinie,?,Junkers JU-52/3m,OK-ZDN,?,0,1940,Near Prague,Czech Republic,,15,11,4,12,10,2,Paris,Prauge,3,1,2,20.0,Passenger,March,Tuesday,Europe
1946-03-03,08:12:00,American Airlines,6-103,Douglas DC-3-227B,NC21799,2203,0,1940,Live Oak Springs,United States of America,California,27,24,3,27,24,3,Dallas - Tucon,San Diego,0,0,0,0.0,Passenger,March,Sunday,North America
1946-02-21,,British Overseas Airways,?,Consolidated 32-2 Liberator II,G-AGEM,26,0,1940,"Charlottetown,  PE",Canada,,14,,,1,,,,?,13,,,92.85714285714286,Passenger,February,Thursday,North America
1946-02-05,,Military - U.S. Army Air Forces,?,Douglas C-47,?,?,0,1940,Negros,Philippines,,20,16,4,20,16,4,Iloilo,Cebu,0,0,0,0.0,Military,February,Tuesday,Asia
1946-01-31,02:47:00,United Air Lines,14,Douglas DC-3-194H,NC25675,2147,0,1940,Mt. Elk,United States of America,Wyoming,21,18,3,21,18,3,Boise,Denver,0,0,0,0.0,Passenger,January,Thursday,North America
1946-01-30,,Military - Royal Air Force,?,Douglas C-47B,KN500,16277/33025,0,1940,Near Le Mans,France,,11,,,11,,,,?,0,,,0.0,Military,January,Wednesday,Europe
1946-01-19,,Mililtary - Royal Canadian Air Force,?,Douglas DC-3 Dakota,?,?,0,1940,"Crowsnest Pass,  Alberta",Canada,,7,0,7,7,0,7,"Comox, BC","Greenwood,NS",0,0,0,0.0,Passenger,January,Saturday,North America
1946-01-18,11:03:00,Eastern Air Lines,16B,Douglas DC-3-201E,NC19970,3254,0,1940,Cheshire,United States of America,Connecticut,17,14,3,17,14,3,New York,Boston,0,0,0,0.0,Passenger,January,Friday,North America
1946-01-15,18:25:00,Military -Royal Air Force,?,Douglas C-47 Dakota,KN557,33171,0,1940,Marseilles,France,,25,21,4,23,19,4,,?,2,2,0,8.0,Military,January,Tuesday,Europe
1946-01-14,,Aeroflot,?,Lisunov Li-2,SSSR-4150,?,0,1940,Near Netrubezh,Russia,,22,17,5,22,17,5,"Kharkov, Ukraine",Moscow,0,0,0,0.0,Passenger,January,Monday,Europe
1946-01-09,,Military - Chinese Air Force,?,Douglas C-47,?,?,0,1940,Changchun,China,,18,,,18,,,,?,0,,,0.0,Military,January,Wednesday,Asia
1946-01-06,03:59:00,Pennsylvania Central Airlines,105,Douglas DC-3,N21786,4131,0,1940,Birmingham,United States of America,Alabama,11,7,4,3,0,3,New York City,"Birmingham, AL",8,7,1,72.72727272727273,Passenger,January,Sunday,North America
1945-12-30,21:13:00,Eastern Air Lines,14,Douglas DC-3,NC18l23,1999,0,1940,New York City,United States of America,New York,12,9,3,1,1,0,Philadelphia,New York City,11,8,3,91.66666666666666,Passenger,December,Sunday,North America
1945-12-25,,Polyarnya Aviatsiya,?,Douglas DC-3,?,?,0,1940,Near Dudinka,Russia,,10,6,4,10,6,4,,?,0,0,0,0.0,Passenger,December,Tuesday,Europe
1945-12-18,10:10:00,Military - Royal Air Force,?,Douglas C-47B,KN413,16090/32838,0,1940,Voksenkollen,Norway,,17,13,4,17,13,4,Down Ampney - Copenhagen,Oslo,0,0,0,0.0,Military,December,Tuesday,Europe
1945-12-08,01:13:00,Military - U.S. Army,?,Douglas C-47,45-0922,16925/34183,0,1940,Near Billings,United States of America,Montana,21,19,2,17,15,2,Minneapolis - Fargo,Billings,4,4,0,19.047619047619047,Military,December,Saturday,North America
1945-12-05,19:50:00,Military - U.S. Navy,?,Martin PBM Mariner,59225,?,0,1940,Off Smyrna,Bahamas,,13,0,13,13,0,13,,Patrol,0,0,0,0.0,Military,December,Wednesday,North America
1945-12-03,13:30:00,Military -Royal Air Force,?,Consolidated LB-30A Liberator,KH125,?,0,1940,Near Rochefort ,France,,28,23,5,28,23,5,India,"Cambridge, England",0,0,0,0.0,Military,December,Monday,Europe
1945-11-22,10:00:00,Military -Royal Air Force,?,Consolidated LB-30A Liberator,KH126,?,0,1940,White's Farm,United Kingdom,,27,22,5,27,22,5,Merryfield,Bombay,0,0,0,0.0,Military,November,Thursday,Europe
1945-11-15,09:14:00,Military - Royal Australian Air Force,?,Douglas C-47 Dakota-DK,A6554,26640,0,1940,,New Guinea,,28,25,3,28,25,3,Lae - Finschhafen - Jacquinot Bay,Rabaul,0,0,0,0.0,Military,November,Thursday,
1945-11-13,20:15:00,Australian National Airways,?,Douglas C-48,VH-CDC,?,,1940,Near Tacloban,Philippines,,17,14,3,16,13,3,,?,1,1,0,5.88235294117647,Passenger,November,Tuesday,Asia
1945-11-11,23:45:00,Military -Royal Air Force,?,Short Stirling,PJ950,?,0,1940,Near Castel,Libya,,29,22,7,29,22,7,,?,0,0,0,0.0,Military,November,Sunday,Africa
1945-11-09,20:00:00,Military - U.S. Army Air Forces,?,Douglas C-47A-DL,42-24363,10225,0,1940,Near Boccadi,Italy,,24,20,4,24,20,4,Athens,Naples,0,0,0,0.0,Military,November,Friday,Europe
1945-11-08,20:00:00,Military - U.S. Navy / Military - U.S. Navy,?,Martin PBM-3S / Martin PBM-5,01710 / 69113,?,0,1940,Off Corpus Christi,United States of America,Texas,27,,,22,,,,?,5,,,18.51851851851852,Military,November,Thursday,North America
1945-11-07,11:15:00,National Skyway Freight Co.,?,Budd RB-1 Conestoga,?,?,0,1940,Near Grants,United States of America,New Mexico,3,0,3,1,0,1,Alberquerque,,2,0,2,66.66666666666666,Passenger,November,Wednesday,North America
1945-11-03,02:00:00,Military - U.S. Army Air Forces,?,Douglas C-54G,45528A,35981,0,1940,Near Chuka,India,,44,40,4,44,40,4,Chabua,Karachi,0,0,0,0.0,Military,November,Saturday,Asia
1945-11-01,15:30:00,Military - U.S. Army Air Forces,?,Douglas C-47A-DK,42-93041,12909,0,1940,Herrenalb,Germany,,30,26,4,26,22,4,Bovingdon,Schleissheim,4,4,0,13.333333333333334,Military,November,Thursday,Europe
1945-10-30,19:15:00,Military - U.S. Army Air Forces,?,Curtiss-Wright C-46A-CK,43-47228,299,0,1940,Chihchiang,China,,50,46,4,45,44,1,Zhijiang,Shanghai,5,2,3,10.0,Military,October,Tuesday,Asia
1945-10-24,,BOAC,?,Douglas C-47 Skytrain (DC-3),G-AGHR,10097,0,1940,Valetta,Malta,,16,13,3,9,9,0,London - Valetta,Cairo,7,4,3,43.75,Passenger,October,Wednesday,Europe
1945-10-23,,Military - Royal Air Force,?,Douglas C-47B,KJ957,14804/26249,0,1940,Near Chiringa,India,,14,12,2,14,12,2,,?,0,0,0,0.0,Military,October,Tuesday,Asia
1945-10-20,,Military - Royal Australian Air Force,?,Douglas C-47B,A65-83,16127/32875,0,1940,Timor Sea,Atlantic Ocean,,25,21,4,25,21,4,"Ambon, Indonesia","Darwin, Australia",0,0,0,0.0,Military,October,Saturday,
1945-10-16,11:30:00,Military - U.S. Army Air Forces,?,Curtiss-Wright C-46F-CU,44-78591,22414,0,1940,Near Peking,China,,59,55,4,59,55,4,Hankou,Peking,0,0,0,0.0,Military,October,Tuesday,Asia
1945-10-13,20:45:00,Military -Royal Air Force,?,Consolidated LB-30-A Liberator,KL595,?,0,1940,Melsbroek,Belgium,,31,25,6,31,25,6,London - Brussels,New Delhi,0,0,0,0.0,Military,October,Saturday,Europe
1945-10-07,00:30:00,Military - Royal Air Force,?,Short Stirling IV,LJ668,?,0,1940,Rennes,France,,26,20,6,26,20,6,London,Cairo,0,0,0,0.0,Military,October,Sunday,Europe
1945-10-05,12:50:00,Military -Royal Air Force,?,Consolidated LB-40-A Liberator,?,?,0,1940,Elvetham,United Kingdom,,23,18,5,23,18,5,England,Prague,0,0,0,0.0,Military,October,Friday,Europe
1945-09-28,,Military - United States Army Air Force,?,Curtiss C-46D,42-101183,30638,0,1940,Near Chihkiang,China,,20,17,3,20,17,3,,?,0,0,0,0.0,Military,September,Friday,Asia
1945-09-18,,Military - Royal Australian Air Force,?,Douglas C-47B-5-DK,A65-61,14554/25999,0,1940,Puncak Jaya,New Guinea,,29,26,3,29,26,3,Pitu - Merauke - Bamaga,Townsville,0,0,0,0.0,Military,September,Tuesday,
1945-09-15,00:08:00,Military - U.S. Army Air Forces,?,Douglas C-47B-DK,45-1011,34277,0,1940,Near Kansas,United States of America,Missouri,24,21,3,23,20,3,,?,1,1,0,4.166666666666666,Military,September,Saturday,North America
1945-09-11,10:15:00,Military - Royal Australian Air Force,?,Douglas C-47A,A6556,25365,0,1940,Near Milne Bay,New Guinea,,11,7,4,11,7,4,Milne Bay,Dobodura,0,0,0,0.0,Military,September,Tuesday,
1945-09-07,02:13:00,Eastern Air Lines,42,Douglas DC-3,NC33631,4137,0,1940,Florence,United States of America,South Carolina,22,19,3,22,19,3,Miami,New York City,0,0,0,0.0,Passenger,September,Friday,North America
1945-08-11,16:00:00,Mexicana,?,Douglas DC-2-243,XA-DOT,2075,0,1940,Ixtaccihuati,Mexico,,16,12,4,16,12,4,Tapachula,Mexico City,0,0,0,0.0,Passenger,August,Saturday,North America
1945-08-03,10:11:00,Pan American World Airways,216,Sikorsky S-43 (flying boat),NC15066,4306,0,1940,Fort de France,Martinique,,14,10,4,4,4,0,Port of Spain,Fort de France,10,6,4,71.42857142857143,Passenger,August,Friday,North America
1945-08-01,09:50:00,Lineas Aereas Mineras,?,Boeing 247D,XA-DUY,1723,0,1940,Near San Luis Potosi,Mexico,,12,9,3,12,9,3,Mexico City,Nogales,0,0,0,0.0,Passenger,August,Wednesday,North America
1945-07-28,09:49:00,Military - U.S. Army Air Forces,?,North American B-25D bomber,43-0577,87-8742,11,1940,New York,United States of America,New York,3,1,2,3,1,2,Bedford,New York,0,0,0,0.0,Military,July,Saturday,North America
1945-07-12,14:36:00,Eastern Air Lines / Military - U.S. Army Air Corps,45,Douglas DC-3-201C / Army A-26,NC25647,2235,0,1940,Near Florence,United States of America,South Carolina,10,4,6,3,1,2,Boston - NY - Washington DC - Jacksonville,Miami,7,3,4,70.0,Military,July,Thursday,North America
1945-07-11,,Military - South African Air Force,?,Douglas C-47,6812,6812,0,1940,Near Kisumu,Kenya,,28,24,4,28,24,4,Kisumu,Durban,0,0,0,0.0,Military,July,Wednesday,Africa
1945-07-04,,Military -Royal Air Force,?,Consolidated LB-30A Liberator,JT982,90030,0,1940,,Atlantic Ocean,,15,,,15,,,Montreal - Gander - Keflavik - Prestwick,Northolt,0,,,0.0,Military,July,Wednesday,
1945-06-30,,Military - U.S. Air Force,?,Boeing TB-29A Super Fortress,44-69943,?,0,1940,,United States of America,Texas,12,,,12,,,,?,0,,,0.0,Military,June,Saturday,North America
1945-06-29,,Military - Royal Indian Air Force,?,?,?,?,36,1940,Bangalore,India,,2,,,2,,,,?,0,,,0.0,Military,June,Friday,Asia
1945-06-25,07:50:00,Military -Royal Air Force,?,Consolidated LB-30A Liberator,JT985,?,0,1940,Swanage,United Kingdom,,27,,,27,,,,?,0,,,0.0,Military,June,Monday,Europe
1945-06-24,10:30:00,Mac Robertson Miller Airlines,?,de Havilland DH-86A,VH-USF,2310,0,1940,Gealdton,Australia,,11,9,2,2,1,1,Perth - Geraldton - Carnarvon,Port Hedland,9,8,1,81.81818181818183,Passenger,June,Sunday,Oceania
1945-06-15,,China National Aviation Corporation,?,Douglas C-47,81,?,0,1940,,China,,3,0,3,3,0,3,,?,0,0,0,0.0,Passenger,June,Friday,Asia
1945-05-30,09:20:00,Military - U.S. Army Air Forces,?,Douglas C-47B-dK,44-76406,32738,0,1940,Off Drewin,Ivory Coast,,21,18,3,21,18,3,"Accra, Ghana","Monrovia, Liberia",0,0,0,0.0,Military,May,Wednesday,Africa
1945-05-13,15:00:00,Military - U.S. Army Air Forces,?,Douglas C-47B-DK,43-49788,27049,0,1940,Iran Jayas,New Guinea,,23,19,4,20,16,4,,?,3,3,0,13.043478260869565,Military,May,Sunday,
1945-05-09,01:30:00,Military -Royal Air Force,?,Avro Lancaster,RF230,?,0,1940,Roye,France,,31,25,6,31,25,6,England,Brussels,0,0,0,0.0,Military,May,Wednesday,Europe
1945-05-06,12:55:00,Military - U.S. Army Air Forces,?,Curtiss-Wright C-46D-CU,44-77839,33235,1,1940,Hindhead,United Kingdom,,30,25,5,30,25,5,,?,0,0,0,0.0,Military,May,Sunday,Europe
1945-05-05,22:26:00,Military - U.S. Army Air Forces,?,Douglas C-54E-DO (DC-4),44-9043,27269,0,1940,Manus Island,New Guinea,,21,15,6,21,15,6,Lorengau,Biak,0,0,0,0.0,Military,May,Saturday,
1945-04-27,12:40:00,Page Airways,?,Lockheed 18 Lodestar,NC33328,2221,0,1940,,United States of America,,13,11,2,6,6,0,Washington,New York,7,5,2,53.84615384615385,Passenger,April,Friday,North America
1945-04-23,,Military - U.S. Air Force,?,B17G Flying Fortress,43-38856,9834,0,1940,"North Barrule,  Isle of Man",United Kingdom,,31,26,5,31,26,5,Ridgewell,Nutts Corner,0,0,0,0.0,Military,April,Monday,Europe
1945-04-21,22:05:00,Deutsche Lufthansa,?,Focke-Wulf FW 200,D-ASHH,?,0,1940,Near Piesenkofen,Germany,,21,16,5,21,16,5,Berlin,Munich,0,0,0,0.0,Passenger,April,Saturday,Europe
1945-04-20,06:40:00,Military - U.S. Army Air Forces,?,Douglas C-47-DL,41-18451,4513,0,1940,Sweetwater,United States of America,Texas,25,22,3,25,22,3,"Midland, TX","Nashville, TN",0,0,0,0.0,Military,April,Friday,North America
1945-04-19,05:35:00,Military - U.S. Navy,?,Douglas DC-3,39067,10017,0,1940,Near Perth,Australia,,13,11,2,13,11,2,Perth,Adelaide,0,0,0,0.0,Military,April,Thursday,Oceania
1945-04-14,16:58:00,Pennsylvania Central Airlines,142,Douglas DC-3,NC25692,2262,0,1940,Morgantown,United States of America,West Virginia,20,17,3,20,17,3,Pittsburgh,Morgantown,0,0,0,0.0,Passenger,April,Saturday,North America
1945-04-09,,China National Aviation Corporation,?,Douglas C-47,88,?,0,1940,Kunming,China,,3,0,3,3,0,3,Kunming,Sichang,0,0,0,0.0,Passenger,April,Monday,Asia
1945-03-27,,Military - U.S. Air Force,?,Douglas C-47A-90-DL,43-16011,20477,0,1940,Coral Sea,Australia,,24,20,4,24,20,4,Cooktown,Finschafen,0,0,0,0.0,Military,March,Tuesday,Oceania
1945-02-23,,Military - United States Army Air Force,?,Curtiss C-46A,42-107377,27064,0,1940,Casablanca,Morocco,,30,26,4,13,13,0,,?,17,13,4,56.666666666666664,Military,February,Friday,Africa
1945-02-15,,Navegacao Aerea Brasileira,?,Lockheed 18 Loadstar,PP-NAE,2149,0,1940,Lagoa Santa,Brazil,,11,7,4,11,7,4,,?,0,0,0,0.0,Passenger,February,Thursday,South America
1945-02-13,06:30:00,Military - U.S. Navy,?,Douglas R4D-6,50765,14848/26293,0,1940,Off Oakland,United States of America,California,24,21,3,24,21,3,,?,0,0,0,0.0,Military,February,Tuesday,North America
1945-02-06,10:05:00,Military -Royal Air Force,?,Douglas C-47 Dakota,KG630,13390,0,1940,Nunters Burgh,United Kingdom,,23,19,4,23,19,4,Thorney Island,Amiens,0,0,0,0.0,Military,February,Tuesday,Europe
1945-02-02,10:15:00,Military - U.S. Army Air Forces,?,Douglas C-47-DL,41-18603,4728,0,1940,Near Montieri,Italy,,26,22,4,23,21,2,Florence,Rome,3,1,2,11.538461538461538,Military,February,Friday,Europe
1945-01-31,08:25:00,Australian National Airways,?,Stinson Model A,VH-UYY,9130,0,1940,Redesdale,Australia,,10,8,2,10,8,2,Melbourne - Kerang - Mildura,Broken Hill,0,0,0,0.0,Passenger,January,Wednesday,Oceania
1945-01-23,,Military - Royal Australian Air Force,?,Consolidated Liberator,A72-70,?,0,1940,Timor,Indonesia,,11,,,11,,,,?,0,,,0.0,Military,January,Tuesday,Asia
1945-01-16,,China National Aviation Corporation,?,Douglas C-47,?,?,0,1940,Near Kunming,China,,3,0,3,3,0,3,Chongqing,Kunming,0,0,0,0.0,Passenger,January,Tuesday,Asia
1945-01-14,,China National Aviation Corporation,?,Douglas C-47,70,?,0,1940,,China,,6,0,6,4,0,4,,?,2,0,2,33.33333333333333,Passenger,January,Sunday,Asia
1945-01-10,04:10:00,American Airlines,6001,Douglas DC-3,NC25684,2215,0,1940,Burbank,United States of America,California,24,21,3,24,21,3,"New York City - Juarez, Mexico",Burbank,0,0,0,0.0,Passenger,January,Wednesday,North America
1945-01-08,21:16:00,Pan American World Airways,161,Martin M-130 (flying boat),NC14716,558,0,1940,Port of Spain,Trinidad,,30,,,23,,,Miami,Leopoldville,7,,,23.333333333333332,Passenger,January,Monday,
